2.4078e-05,101.18
0.00055051,101.17
0.0010769,101.15
0.0016032,101.11
0.0021293,101.07
0.0026552,101.02
0.0031808,100.96
0.0037061,100.89
0.004231,100.81
0.0047555,100.72
0.0052796,100.62
0.0058031,100.5
0.006326,100.38
0.0068483,100.25
0.0073699,100.11
0.0078908,99.958
0.0084109,99.796
0.0089301,99.625
0.0094484,99.443
0.0099658,99.252
0.010482,99.05
0.010998,98.839
0.011512,98.617
0.012025,98.386
0.012537,98.145
0.013047,97.895
0.013557,97.634
0.014065,97.364
0.014571,97.084
0.015076,96.794
0.01558,96.494
0.016082,96.185
0.016583,95.866
0.017081,95.538
0.017578,95.2
0.018074,94.853
0.018567,94.496
0.019059,94.13
0.019549,93.754
0.020036,93.369
0.020522,92.974
0.021006,92.571
0.021488,92.158
0.021967,91.735
0.022444,91.304
0.022919,90.863
0.023392,90.414
0.023863,89.955
0.024331,89.487
0.024796,89.011
0.025259,88.525
0.02572,88.031
0.026178,87.528
0.026633,87.016
0.027086,86.495
0.027536,85.966
0.027983,85.428
0.028428,84.882
0.028869,84.327
0.029308,83.763
0.029744,83.192
0.030177,82.612
0.030606,82.023
0.031033,81.427
0.031457,80.822
0.031877,80.21
0.032295,79.589
0.032709,78.96
0.03312,78.324
0.033527,77.679
0.033931,77.027
0.034332,76.367
0.034729,75.7
0.035123,75.024
0.035513,74.342
0.0359,73.652
0.036283,72.954
0.036663,72.25
0.037039,71.538
0.037411,70.819
0.03778,70.093
0.038144,69.359
0.038505,68.619
0.038862,67.872
0.039215,67.119
0.039564,66.358
0.03991,65.591
0.040251,64.817
0.040588,64.037
0.040921,63.251
0.04125,62.458
0.041575,61.659
0.041896,60.853
0.042213,60.042
0.042525,59.225
0.042833,58.401
0.043137,57.572
0.043437,56.737
0.043732,55.897
0.044023,55.051
0.044309,54.199
0.044591,53.342
0.044868,52.479
0.045142,51.612
0.04541,50.739
0.045674,49.861
0.045933,48.978
0.046188,48.09
0.046438,47.198
0.046684,46.3
0.046925,45.398
0.047161,44.492
0.047393,43.581
0.047619,42.666
0.047841,41.746
0.048058,40.822
0.048271,39.895
0.048478,38.963
0.048681,38.027
0.048879,37.088
0.049072,36.144
0.04926,35.198
0.049443,34.247
0.049621,33.293
0.049795,32.336
0.049963,31.376
0.050126,30.413
0.050284,29.446
0.050437,28.477
0.050586,27.504
0.050729,26.529
0.050867,25.552
0.051,24.571
0.051127,23.589
0.05125,22.603
0.051368,21.616
0.05148,20.627
0.051588,19.635
0.05169,18.642
0.051787,17.646
0.051879,16.649
0.051965,15.65
0.052047,14.65
0.052123,13.648
0.052194,12.645
0.05226,11.64
0.05232,10.635
0.052375,9.6279
0.052426,8.6202
0.05247,7.6117
0.05251,6.6024
0.052544,5.5924
0.052573,4.5819
0.052597,3.5709
0.052616,2.5596
0.052629,1.548
0.052637,0.53629
0.05264,-0.4755
0.052638,-1.4872
0.05263,-2.4988
0.052617,-3.5102
0.052599,-4.5212
0.052575,-5.5317
0.052546,-6.5417
0.052512,-7.5511
0.052473,-8.5596
0.052428,-9.5674
0.052379,-10.574
0.052324,-11.58
0.052263,-12.584
0.052198,-13.588
0.052127,-14.59
0.052051,-15.59
0.05197,-16.589
0.051884,-17.586
0.051792,-18.582
0.051696,-19.575
0.051594,-20.567
0.051487,-21.557
0.051375,-22.544
0.051257,-23.529
0.051135,-24.512
0.051008,-25.493
0.050875,-26.471
0.050737,-27.446
0.050594,-28.418
0.050447,-29.388
0.050294,-30.355
0.050136,-31.318
0.049973,-32.279
0.049805,-33.236
0.049632,-34.19
0.049454,-35.141
0.049271,-36.088
0.049084,-37.031
0.048891,-37.971
0.048693,-38.907
0.048491,-39.839
0.048284,-40.767
0.048072,-41.691
0.047855,-42.611
0.047633,-43.526
0.047407,-44.437
0.047175,-45.344
0.046939,-46.246
0.046699,-47.144
0.046454,-48.037
0.046204,-48.925
0.045949,-49.808
0.04569,-50.686
0.045426,-51.559
0.045158,-52.427
0.044885,-53.29
0.044608,-54.148
0.044326,-55
0.04404,-55.846
0.04375,-56.687
0.043455,-57.522
0.043155,-58.352
0.042852,-59.175
0.042544,-59.993
0.042232,-60.805
0.041916,-61.611
0.041595,-62.41
0.04127,-63.203
0.040941,-63.99
0.040609,-64.771
0.040272,-65.545
0.039931,-66.312
0.039586,-67.073
0.039237,-67.827
0.038884,-68.575
0.038527,-69.315
0.038166,-70.049
0.037802,-70.775
0.037434,-71.495
0.037062,-72.207
